Player Name,Position,Player URL
Armindo Sieb,"MF,FW",https://fbref.com/en/players/228c1d94/Armindo-Sieb
Stefan Bell,DF,https://fbref.com/en/players/857a5abe/Stefan-Bell
Silvan Widmer,DF,https://fbref.com/en/players/f68b64fc/Silvan-Widmer
Karim Onisiwo,"MF,FW",https://fbref.com/en/players/f26834c7/Karim-Onisiwo
Aymen Barkok,MF,https://fbref.com/en/players/a2a85828/Aymen-Barkok
Paul Nebel,"DF,MF",https://fbref.com/en/players/1b6d8083/Paul-Nebel
Nelson Weiper,"FW,MF",https://fbref.com/en/players/231c67ff/Nelson-Weiper
Nikolas Veratschnig,MF,https://fbref.com/en/players/13496b77/Nikolas-Veratschnig
Danny da Costa,"DF,FW",https://fbref.com/en/players/5ddb8f9f/Danny-da-Costa
Daniel Gleiber,MF,https://fbref.com/en/players/d568a665/Daniel-Gleiber
Marco Richter,"FW,MF",https://fbref.com/en/players/f972644c/Marco-Richter
Lasse Rieß,GK,https://fbref.com/en/players/25877714/Lasse-Riess
Gabriel Vidovic,MF,https://fbref.com/en/players/5360a956/Gabriel-Vidovic
Mitchell Weiser,"DF,MF",https://fbref.com/en/players/30c220c3/Mitchell-Weiser
Michael Zetterer,GK,https://fbref.com/en/players/9b688ae1/Michael-Zetterer
Romano Schmid,MF,https://fbref.com/en/players/220ace7e/Romano-Schmid
Jens Stage,MF,https://fbref.com/en/players/1fffae99/Jens-Stage
Felix Agu,DF,https://fbref.com/en/players/cb6d81b3/Felix-Agu
Marvin Ducksch,FW,https://fbref.com/en/players/638a4d71/Marvin-Ducksch
Anthony Jung,DF,https://fbref.com/en/players/de838f86/Anthony-Jung
Senne Lynen,MF,https://fbref.com/en/players/0ed60738/Senne-Lynen
Niklas Stark,DF,https://fbref.com/en/players/aad48be9/Niklas-Stark
Marco Friedl,DF,https://fbref.com/en/players/f86ad3f5/Marco-Friedl
Derrick Köhn,DF,https://fbref.com/en/players/b735b590/Derrick-Kohn
Julián Malatini,DF,https://fbref.com/en/players/8b84b707/Julian-Malatini
Justin Njinmah,"MF,FW",https://fbref.com/en/players/a45241d5/Justin-Njinmah
Marco Grüll,"FW,MF",https://fbref.com/en/players/8babb812/Marco-Grull
Keke Maximilian Topp,"FW,MF",https://fbref.com/en/players/ebb32f3a/Keke-Maximilian-Topp
Amos Pieper,DF,https://fbref.com/en/players/526ea7cc/Amos-Pieper
Skelly Alvero,MF,https://fbref.com/en/players/add37c13/Skelly-Alvero
Miloš Veljković,DF,https://fbref.com/en/players/a5ae8f8e/Milos-Veljkovic
Leonardo Bittencourt,MF,https://fbref.com/en/players/dc62fbee/Leonardo-Bittencourt
Olivier Deman,DF,https://fbref.com/en/players/13210854/Olivier-Deman
Oliver Burke,DF,https://fbref.com/en/players/f631c17f/Oliver-Burke
Mio Backhaus,GK,https://fbref.com/en/players/0d41f821/Mio-Backhaus
Isak Hansen-Aarøen,MF,https://fbref.com/en/players/4f96ed39/Isak-Hansen-Aaroen
Markus Kolke,GK,https://fbref.com/en/players/b114d86c/Markus-Kolke
Lorenzo Montipò,GK,https://fbref.com/en/players/c1d95617/Lorenzo-Montipo
Jackson Tchatchoua,"MF,DF",https://fbref.com/en/players/aeca7743/Jackson-Tchatchoua
Darko Lazović,"MF,FW",https://fbref.com/en/players/5128bde4/Darko-Lazovic
Reda Belahyane,MF,https://fbref.com/en/players/705a1642/Reda-Belahyane
Diego Coppola,DF,https://fbref.com/en/players/22ae86f9/Diego-Coppola
Casper Tengstedt,"FW,MF",https://fbref.com/en/players/ff2fb007/Casper-Tengstedt
Paweł Dawidowicz,DF,https://fbref.com/en/players/16bb656a/Pawel-Dawidowicz
Ondrej Duda,MF,https://fbref.com/en/players/79ca3e23/Ondrej-Duda
Grigoris Kastanos,"MF,FW",https://fbref.com/en/players/2a82aa85/Grigoris-Kastanos
Martin Frese,DF,https://fbref.com/en/players/b910e9c0/Martin-Frese
Giangiacomo Magnani,DF,https://fbref.com/en/players/cce9f582/Giangiacomo-Magnani
Tomáš Suslov,"FW,MF",https://fbref.com/en/players/83fe71b8/Tomas-Suslov
Dailon Livramento,"FW,MF",https://fbref.com/en/players/c115db1e/Dailon-Livramento
Daniel Bandeira,MF,https://fbref.com/en/players/56fca564/Daniel-Bandeira
Daniel Mosquera,"FW,MF",https://fbref.com/en/players/091b9eb8/Daniel-Mosquera
Flavius Daniliuc,DF,https://fbref.com/en/players/7ef972c3/Flavius-Daniliuc
Abdou Harroui,"FW,MF",https://fbref.com/en/players/65fd099c/Abdou-Harroui
Domagoj Bradarić,DF,https://fbref.com/en/players/8bbe2df5/Domagoj-Bradaric
Daniele Ghilardi,DF,https://fbref.com/en/players/9cedad4b/Daniele-Ghilardi
Amin Sarr,FW,https://fbref.com/en/players/d5326924/Amin-Sarr
Suat Serdar,MF,https://fbref.com/en/players/b3325a30/Suat-Serdar
Faride Alidou,"FW,MF",https://fbref.com/en/players/00f518d8/Faride-Alidou
Davide Faraoni,"MF,DF",https://fbref.com/en/players/aae9d04a/Davide-Faraoni
Mathis Lambourde,"DF,MF",https://fbref.com/en/players/0da3d7ab/Mathis-Lambourde
Alphadjo Cissè,MF,https://fbref.com/en/players/d079becb/Alphadjo-Cisse
Yllan Okou,DF,https://fbref.com/en/players/fa753b79/Yllan-Okou
Junior Ajayi,FW,https://fbref.com/en/players/cab600a8/Junior-Ajayi
Alessandro Berardi,GK,https://fbref.com/en/players/ec1f737d/Alessandro-Berardi
Christian Corradi,DF,https://fbref.com/en/players/6d09000e/Christian-Corradi
Stefan Mitrović,MF,https://fbref.com/en/players/232b3da4/Stefan-Mitrovic
Simone Perilli,GK,https://fbref.com/en/players/b9e11c1d/Simone-Perilli
Ayanda Sishuba,MF,https://fbref.com/en/players/6fd76804/Ayanda-Sishuba
Elayis Tavsan,"FW,MF",https://fbref.com/en/players/928143e7/Elayis-Tavsan
Antonio Sivera,GK,https://fbref.com/en/players/9970da54/Antonio-Sivera
Abdel Abqar,DF,https://fbref.com/en/players/2bc7f211/Abdel-Abqar
Carlos Vicente,"FW,MF",https://fbref.com/en/players/90df343e/Carlos-Vicente
Nahuel Tenaglia,DF,https://fbref.com/en/players/66654daa/Nahuel-Tenaglia
Manu Sánchez,DF,https://fbref.com/en/players/ffacd3d5/Manu-Sanchez
Antonio Blanco,MF,https://fbref.com/en/players/506daeac/Antonio-Blanco
Stoichkov,"MF,FW",https://fbref.com/en/players/4e257184/Stoichkov
Ander Guevara,MF,https://fbref.com/en/players/8e48dc61/Ander-Guevara
Aleksandar Sedlar,DF,https://fbref.com/en/players/a35134ae/Aleksandar-Sedlar
Tomás Conechny,"MF,FW",https://fbref.com/en/players/f61143dd/Tomas-Conechny
Kiké,FW,https://fbref.com/en/players/e897d8ba/Kike
Moussa Diarra,DF,https://fbref.com/en/players/698f11e3/Moussa-Diarra
Jon Guridi,MF,https://fbref.com/en/players/4c0a6a48/Jon-Guridi
Toni Martínez,FW,https://fbref.com/en/players/f3945e07/Toni-Martinez
Carlos Benavídez,MF,https://fbref.com/en/players/9fb45456/Carlos-Benavidez
Santiago Mouriño,DF,https://fbref.com/en/players/91ee5785/Santiago-Mourino
Hugo Novoa,"DF,FW",https://fbref.com/en/players/5458f670/Hugo-Novoa
Joan Jordán,MF,https://fbref.com/en/players/2a0c8ba4/Joan-Jordan
Abderrahman Rebbach,"FW,MF",https://fbref.com/en/players/9a796115/Abderrahman-Rebbach
Carlos Martín,"FW,MF",https://fbref.com/en/players/64035864/Carlos-Martin
Asier Villalibre,FW,https://fbref.com/en/players/57be54ec/Asier-Villalibre
Luka Romero,"FW,MF",https://fbref.com/en/players/ca6edaa0/Luka-Romero
Pica,DF,https://fbref.com/en/players/9b30eda5/Pica
Luis Rioja,FW,https://fbref.com/en/players/eb3dd471/Luis-Rioja
Julen Lartitegi,FW,https://fbref.com/en/players/a6b6c1cf/Julen-Lartitegi
Eneko Ortiz,MF,https://fbref.com/en/players/dc5ea86b/Eneko-Ortiz
Jesús Owono,GK,https://fbref.com/en/players/d6e3d7fb/Jesus-Owono
Joaquín Panichelli,FW,https://fbref.com/en/players/ae14af56/Joaquin-Panichelli
Adrian Rodriguez,GK,https://fbref.com/en/players/bf17fb4a/Adrian-Rodriguez
Sebastiaan Bornauw,DF,https://fbref.com/en/players/01834aa0/Sebastiaan-Bornauw
Kamil Grabara,GK,https://fbref.com/en/players/62182b1d/Kamil-Grabara
Maximilian Arnold,MF,https://fbref.com/en/players/86e119e0/Maximilian-Arnold
Jakub Kamiński,"DF,MF",https://fbref.com/en/players/202b3b68/Jakub-Kaminski
Tiago Tomás,"FW,MF",https://fbref.com/en/players/b492126a/Tiago-Tomas
Kilian Fischer,DF,https://fbref.com/en/players/79f7302a/Kilian-Fischer
Cedric Zesiger,DF,https://fbref.com/en/players/2bab583c/Cedric-Zesiger
Ridle Baku,"FW,MF",https://fbref.com/en/players/442b56fa/Ridle-Baku
Mattias Svanberg,MF,https://fbref.com/en/players/92d83c27/Mattias-Svanberg
Patrick Wimmer,"FW,MF",https://fbref.com/en/players/cb11b429/Patrick-Wimmer
Mohamed Amoura,FW,https://fbref.com/en/players/6597f8b6/Mohamed-Amoura
Konstantinos Koulierakis,DF,https://fbref.com/en/players/cba21b0d/Konstantinos-Koulierakis
Jonas Wind,"MF,FW",https://fbref.com/en/players/2077ae86/Jonas-Wind
Lovro Majer,MF,https://fbref.com/en/players/fc46aab1/Lovro-Majer
Salih Özcan,MF,https://fbref.com/en/players/15413fa5/Salih-Ozcan
Aster Vranckx,MF,https://fbref.com/en/players/f86cd5df/Aster-Vranckx
Denis Vavro,DF,https://fbref.com/en/players/08990838/Denis-Vavro
Yannick Gerhardt,"DF,FW",https://fbref.com/en/players/62ab9184/Yannick-Gerhardt
Kevin Behrens,FW,https://fbref.com/en/players/30ae134d/Kevin-Behrens
Bence Dárdai,FW,https://fbref.com/en/players/dcb6f03c/Bence-Dardai
Joakim Mæhle,MF,https://fbref.com/en/players/c459a650/Joakim-Maehle
Jonathan Akaegbobi,FW,https://fbref.com/en/players/1e7e01d8/Jonathan-Akaegbobi
Mathys Angély,DF,https://fbref.com/en/players/d818c3eb/Mathys-Angely
Bennit Bröger,MF,https://fbref.com/en/players/2d6b4904/Bennit-Broger
Nicolas Cozza,DF,https://fbref.com/en/players/8f325097/Nicolas-Cozza
Marius Müller,GK,https://fbref.com/en/players/04ac779b/Marius-Muller
David Odogu,DF,https://fbref.com/en/players/6a58d68c/David-Odogu
Pavao Pervan,GK,https://fbref.com/en/players/c89e8aae/Pavao-Pervan
Dodô,DF,https://fbref.com/en/players/b5f7d10b/Dodo
Moise Kean,FW,https://fbref.com/en/players/3d50bcdb/Moise-Kean
Pietro Comuzzo,DF,https://fbref.com/en/players/5e3ecc35/Pietro-Comuzzo
Andrea Colpani,"MF,FW",https://fbref.com/en/players/6499048c/Andrea-Colpani
Luca Ranieri,DF,https://fbref.com/en/players/8c63fae5/Luca-Ranieri
Robin Gosens,DF,https://fbref.com/en/players/2d970560/Robin-Gosens
Cristiano Biraghi,DF,https://fbref.com/en/players/9e1577aa/Cristiano-Biraghi
Danilo Cataldi,MF,https://fbref.com/en/players/ba3d3bea/Danilo-Cataldi
Edoardo Bove,"MF,FW",https://fbref.com/en/players/ae94a6c5/Edoardo-Bove
David de Gea,GK,https://fbref.com/en/players/7ba6d84e/David-de-Gea
Rolando Mandragora,MF,https://fbref.com/en/players/c7259b83/Rolando-Mandragora
Christian Kouamé,"MF,FW",https://fbref.com/en/players/58e933d2/Christian-Kouame
Pietro Terracciano,GK,https://fbref.com/en/players/e1b0a70d/Pietro-Terracciano
Lucas Martínez Quarta,DF,https://fbref.com/en/players/3ec3c1c9/Lucas-Martinez-Quarta
Albert Guðmundsson,MF,https://fbref.com/en/players/b79858d5/Albert-Gudmundsson
Sofyan Amrabat,MF,https://fbref.com/en/players/5a2cb25d/Sofyan-Amrabat
Yacine Adli,MF,https://fbref.com/en/players/26777636/Yacine-Adli
Amir Richardson,MF,https://fbref.com/en/players/2b7cdb79/Amir-Richardson
Fabiano Parisi,DF,https://fbref.com/en/players/0967845b/Fabiano-Parisi
Marin Pongračić,DF,https://fbref.com/en/players/2a6cd437/Marin-Pongracic
Lucas Beltrán,"MF,FW",https://fbref.com/en/players/482d2bc3/Lucas-Beltran
Antonín Barák,MF,https://fbref.com/en/players/01efac19/Antonin-Barak
Jonathan Ikone,"MF,FW",https://fbref.com/en/players/42eaa028/Jonathan-Ikone
Riccardo Sottil,"MF,FW",https://fbref.com/en/players/94816803/Riccardo-Sottil
Michael Kayode,"DF,FW",https://fbref.com/en/players/e19660a8/Michael-Kayode
Alessandro Bianco,MF,https://fbref.com/en/players/d65cf468/Alessandro-Bianco
Leonardo Baroncelli,DF,https://fbref.com/en/players/7b8da3cc/Leonardo-Baroncelli
Josip Brekalo,"FW,MF",https://fbref.com/en/players/d4a2533d/Josip-Brekalo
Niccolò Fortini,MF,https://fbref.com/en/players/ed336580/Niccolo-Fortini
Gino Infantino,MF,https://fbref.com/en/players/546c7f68/Gino-Infantino
Eddy Kouadio,DF,https://fbref.com/en/players/7067db90/Eddy-Kouadio
Tommaso Martinelli,GK,https://fbref.com/en/players/968ddd14/Tommaso-Martinelli
Matias Moreno,DF,https://fbref.com/en/players/4637e608/Matias-Moreno
Remo Freuler,MF,https://fbref.com/en/players/98d2c2c4/Remo-Freuler
Sam Beukema,DF,https://fbref.com/en/players/de13cee5/Sam-Beukema
Santiago Castro,FW,https://fbref.com/en/players/ee5565ae/Santiago-Castro
Riccardo Orsolini,"FW,MF",https://fbref.com/en/players/e14ec482/Riccardo-Orsolini
Stefan Posch,DF,https://fbref.com/en/players/7f609bfc/Stefan-Posch
Łukasz Skorupski,GK,https://fbref.com/en/players/ab4449d6/Lukasz-Skorupski
Dan Ndoye,"FW,MF",https://fbref.com/en/players/8e697a8f/Dan-Ndoye
Charalambos Lykogiannis,DF,https://fbref.com/en/players/5efc5389/Charalambos-Lykogiannis
Michel Aebischer,MF,https://fbref.com/en/players/f9c927de/Michel-Aebischer
Nikola Moro,MF,https://fbref.com/en/players/ff579c7e/Nikola-Moro
Jhon Lucumí,DF,https://fbref.com/en/players/80490d7f/Jhon-Lucumi
Giovanni Fabbian,MF,https://fbref.com/en/players/f97f9188/Giovanni-Fabbian
Martin Erlic,DF,https://fbref.com/en/players/0fee6bda/Martin-Erlic
Juan Miranda,DF,https://fbref.com/en/players/ead61f73/Juan-Miranda
Jens Odgaard,"FW,MF",https://fbref.com/en/players/75374ee7/Jens-Odgaard
Federico Ravaglia,GK,https://fbref.com/en/players/6662d731/Federico-Ravaglia
Nicolò Casale,DF,https://fbref.com/en/players/3f5f38fb/Nicolo-Casale
Kacper Urbanski,MF,https://fbref.com/en/players/2d9d9e42/Kacper-Urbanski
Thijs Dallinga,"FW,MF",https://fbref.com/en/players/b70afb45/Thijs-Dallinga
Emil Holm,"DF,MF",https://fbref.com/en/players/c2357b65/Emil-Holm
Jesper Karlsson,FW,https://fbref.com/en/players/7952d0c2/Jesper-Karlsson
Tommaso Pobega,MF,https://fbref.com/en/players/55a1cac2/Tommaso-Pobega
Lorenzo De Silvestri,DF,https://fbref.com/en/players/e74f0e59/Lorenzo-De-Silvestri
Samuel Iling-Junior,"FW,MF",https://fbref.com/en/players/ba492306/Samuel-Iling-Junior
Nicolò Cambiaghi,FW,https://fbref.com/en/players/91ff775f/Nicolo-Cambiaghi
Nicola Bagnolini,GK,https://fbref.com/en/players/ad263695/Nicola-Bagnolini
Naïm Byar,MF,https://fbref.com/en/players/d40f0695/Naim-Byar
Tommaso Corazza,DF,https://fbref.com/en/players/c1b9b13c/Tommaso-Corazza
Benjamín Domínguez,"FW,MF",https://fbref.com/en/players/a83b47fa/Benjamin-Dominguez
Mihajlo Ilić,DF,https://fbref.com/en/players/a06526cf/Mihajlo-Ilic
Diogo Dalot,DF,https://fbref.com/en/players/d9565625/Diogo-Dalot
André Onana,GK,https://fbref.com/en/players/e9c0c1b2/Andre-Onana
Kobbie Mainoo,MF,https://fbref.com/en/players/c6220452/Kobbie-Mainoo
Bruno Fernandes,"MF,FW",https://fbref.com/en/players/507c7bdf/Bruno-Fernandes
Noussair Mazraoui,DF,https://fbref.com/en/players/b74277a0/Noussair-Mazraoui
Lisandro Martínez,DF,https://fbref.com/en/players/bac46a10/Lisandro-Martinez
Marcus Rashford,FW,https://fbref.com/en/players/a1d5bd30/Marcus-Rashford
Alejandro Garnacho,FW,https://fbref.com/en/players/7aa8adfe/Alejandro-Garnacho
Matthijs de Ligt,DF,https://fbref.com/en/players/d6e53a3a/Matthijs-de-Ligt
Joshua Zirkzee,FW,https://fbref.com/en/players/028e70b9/Joshua-Zirkzee
Amad Diallo,FW,https://fbref.com/en/players/9dc96f10/Amad-Diallo
Casemiro,MF,https://fbref.com/en/players/4d224fe8/Casemiro
Christian Eriksen,MF,https://fbref.com/en/players/980522ec/Christian-Eriksen
Harry Maguire,DF,https://fbref.com/en/players/d8931174/Harry-Maguire
Mason Mount,"MF,FW",https://fbref.com/en/players/9674002f/Mason-Mount
Jonny Evans,DF,https://fbref.com/en/players/f8fcd2a5/Jonny-Evans
Manuel Ugarte Ribeiro,MF,https://fbref.com/en/players/c9817014/Manuel-Ugarte-Ribeiro
Rasmus Højlund,FW,https://fbref.com/en/players/491a433d/Rasmus-Hojlund
Toby Collyer,MF,https://fbref.com/en/players/4f9091bc/Toby-Collyer
Victor Lindelöf,DF,https://fbref.com/en/players/f5deef4c/Victor-Lindelof
Antony,FW,https://fbref.com/en/players/99127249/Antony
Scott McTominay,MF,https://fbref.com/en/players/d93c2511/Scott-McTominay
Altay Bayındır,GK,https://fbref.com/en/players/072e68ed/Altay-Bayindir
Tom Heaton,GK,https://fbref.com/en/players/a6de6361/Tom-Heaton
Ethan Wheatley,FW,https://fbref.com/en/players/5c368c88/Ethan-Wheatley
Lucas Perri,GK,https://fbref.com/en/players/5dbd461a/Lucas-Perri
Duje Ćaleta-Car,DF,https://fbref.com/en/players/94f8d10c/Duje-Caleta-Car
Clinton Mata,DF,https://fbref.com/en/players/55abe554/Clinton-Mata
Abner,DF,https://fbref.com/en/players/7f9c5d2d/Abner
Maxence Caqueret,MF,https://fbref.com/en/players/f81ef10d/Maxence-Caqueret
Ainsley Maitland-Niles,"DF,MF",https://fbref.com/en/players/e3a5814e/Ainsley-Maitland-Niles
Moussa Niakhate,DF,https://fbref.com/en/players/00242715/Moussa-Niakhate
Alexandre Lacazette,FW,https://fbref.com/en/players/9dbb75ca/Alexandre-Lacazette
Nemanja Matić,MF,https://fbref.com/en/players/eb7822d7/Nemanja-Matic
Saïd Benrahma,"FW,MF",https://fbref.com/en/players/5a04fd92/Said-Benrahma
Corentin Tolisso,MF,https://fbref.com/en/players/652d4c37/Corentin-Tolisso
Georges Mikautadze,FW,https://fbref.com/en/players/4788cb6b/Georges-Mikautadze
Jordan Veretout,MF,https://fbref.com/en/players/4a56052c/Jordan-Veretout
Malick Fofana,"FW,DF",https://fbref.com/en/players/8236f673/Malick-Fofana
Gift Orban,"FW,DF",https://fbref.com/en/players/de17db90/Gift-Orban
Nicolás Tagliafico,DF,https://fbref.com/en/players/f0661424/Nicolas-Tagliafico
Ernest Nuamah,"FW,DF",https://fbref.com/en/players/234a703c/Ernest-Nuamah
Rayan Cherki,MF,https://fbref.com/en/players/b34c63a5/Rayan-Cherki
Tanner Tessmann,MF,https://fbref.com/en/players/ac277993/Tanner-Tessmann
Sael Kumbedi,DF,https://fbref.com/en/players/c385bf49/Sael-Kumbedi
Orel Mangala,MF,https://fbref.com/en/players/a572e291/Orel-Mangala
Wilfried Zaha,FW,https://fbref.com/en/players/b2bc3b1f/Wilfried-Zaha
Mama Samba Baldé,FW,https://fbref.com/en/players/fb14aa28/Mama-Samba-Balde
Mahamadou Diawara,MF,https://fbref.com/en/players/1906b842/Mahamadou-Diawara
Adryelson,DF,https://fbref.com/en/players/e980e78d/Adryelson
Rémy Descamps,GK,https://fbref.com/en/players/477e50ce/Remy-Descamps
Anthony Lopes,GK,https://fbref.com/en/players/f00de885/Anthony-Lopes
Enzo Molebe,FW,https://fbref.com/en/players/a452d263/Enzo-Molebe
Warmed Omari,DF,https://fbref.com/en/players/4534a352/Warmed-Omari
Jeffrey Gouweleeuw,DF,https://fbref.com/en/players/1025db8e/Jeffrey-Gouweleeuw
Nediljko Labrović,GK,https://fbref.com/en/players/208fc867/Nediljko-Labrovic
Dimitris Giannoulis,DF,https://fbref.com/en/players/112c495e/Dimitris-Giannoulis
Elvis Rexhbeçaj,MF,https://fbref.com/en/players/1ae836b1/Elvis-Rexhbecaj
Keven Schlotterbeck,DF,https://fbref.com/en/players/f6bdc830/Keven-Schlotterbeck
Frank Onyeka,MF,https://fbref.com/en/players/2944f86f/Frank-Onyeka
Kristijan Jakić,MF,https://fbref.com/en/players/a8ee54ad/Kristijan-Jakic
Maximilian Bauer,DF,https://fbref.com/en/players/44a20f0c/Maximilian-Bauer
Phillip Tietz,FW,https://fbref.com/en/players/3397e7b5/Phillip-Tietz
Samuel Essende,FW,https://fbref.com/en/players/821550ce/Samuel-Essende
Marius Wolf,DF,https://fbref.com/en/players/fa661778/Marius-Wolf
Ruben Vargas,MF,https://fbref.com/en/players/6ecbddf6/Ruben-Vargas
Arne Maier,MF,https://fbref.com/en/players/ab700320/Arne-Maier
Mads Pedersen,DF,https://fbref.com/en/players/582a5247/Mads-Pedersen
Tim Breithaupt,MF,https://fbref.com/en/players/ed98c321/Tim-Breithaupt
Steve Mounié,FW,https://fbref.com/en/players/19ba6c6d/Steve-Mounie
Fredrik Jensen,"MF,DF",https://fbref.com/en/players/3eeb80e0/Fredrik-Jensen
Arne Engels,"MF,FW",https://fbref.com/en/players/554bcc91/Arne-Engels
Henri Koudossou,DF,https://fbref.com/en/players/2b9745cb/Henri-Koudossou
Chrislain Matsima,DF,https://fbref.com/en/players/cf1ef7ec/Chrislain-Matsima
Yusuf Kabadayı,"MF,FW",https://fbref.com/en/players/a4a94bb2/Yusuf-Kabadayi
Alexis Claude-Maurice,FW,https://fbref.com/en/players/741418c3/Alexis-Claude-Maurice
Niklas Dorsch,MF,https://fbref.com/en/players/7f73bdf4/Niklas-Dorsch
Mert Kömür,MF,https://fbref.com/en/players/ec68a918/Mert-Komur
Finn Dahmen,GK,https://fbref.com/en/players/dee3013b/Finn-Dahmen
Daniel Klein,GK,https://fbref.com/en/players/ab679ecf/Daniel-Klein
Max Kilman,DF,https://fbref.com/en/players/d0f72bf1/Max-Kilman
Jarrod Bowen,"MF,FW",https://fbref.com/en/players/79c84d1c/Jarrod-Bowen
Alphonse Areola,GK,https://fbref.com/en/players/2f965a72/Alphonse-Areola
Mohammed Kudus,"MF,FW",https://fbref.com/en/players/b62878a5/Mohammed-Kudus
Guido Rodríguez,MF,https://fbref.com/en/players/34e393f2/Guido-Rodriguez
Emerson Palmieri,"DF,MF",https://fbref.com/en/players/e0bc6fdc/Emerson-Palmieri
Lucas Paquetá,MF,https://fbref.com/en/players/9b6f7fd5/Lucas-Paqueta
Michail Antonio,FW,https://fbref.com/en/players/ac05f970/Michail-Antonio
Konstantinos Mavropanos,DF,https://fbref.com/en/players/00963611/Konstantinos-Mavropanos
Aaron Wan-Bissaka,"DF,MF",https://fbref.com/en/players/9e525177/Aaron-Wan-Bissaka
Tomáš Souček,MF,https://fbref.com/en/players/6613c819/Tomas-Soucek
Edson Álvarez,"MF,DF",https://fbref.com/en/players/8b3ab7ad/Edson-Alvarez
Vladimír Coufal,DF,https://fbref.com/en/players/fdf3cb77/Vladimir-Coufal
Jean-Clair Todibo,DF,https://fbref.com/en/players/88f130ed/Jean-Clair-Todibo
Crysencio Summerville,"FW,MF",https://fbref.com/en/players/df04eb4b/Crysencio-Summerville
Carlos Soler,MF,https://fbref.com/en/players/fed17f5a/Carlos-Soler
Niclas Füllkrug,FW,https://fbref.com/en/players/4f16405e/Niclas-Fullkrug
Łukasz Fabiański,GK,https://fbref.com/en/players/9328b835/Lukasz-Fabianski
Danny Ings,"FW,MF",https://fbref.com/en/players/07802f7f/Danny-Ings
Aaron Cresswell,DF,https://fbref.com/en/players/4f974391/Aaron-Cresswell
Andy Irving,MF,https://fbref.com/en/players/b1be9fc0/Andy-Irving
James Ward-Prowse,MF,https://fbref.com/en/players/3515d404/James-Ward-Prowse
Luis Guilherme,MF,https://fbref.com/en/players/b7672d43/Luis-Guilherme
Kaelan Casey,DF,https://fbref.com/en/players/cd4b2c5f/Kaelan-Casey
Illia Zabarnyi,DF,https://fbref.com/en/players/88968486/Illia-Zabarnyi
Lewis Cook,MF,https://fbref.com/en/players/2afc7272/Lewis-Cook
Antoine Semenyo,FW,https://fbref.com/en/players/efd2ec23/Antoine-Semenyo
Marcus Tavernier,"MF,FW",https://fbref.com/en/players/5c0da4a4/Marcus-Tavernier
Milos Kerkez,DF,https://fbref.com/en/players/0ad53bdc/Milos-Kerkez
Ryan Christie,MF,https://fbref.com/en/players/26ce2263/Ryan-Christie
Evanilson,FW,https://fbref.com/en/players/6f3cc2fe/Evanilson
Marcos Senesi,DF,https://fbref.com/en/players/35141f4c/Marcos-Senesi
Justin Kluivert,"MF,FW",https://fbref.com/en/players/4c3a6744/Justin-Kluivert
Kepa Arrizabalaga,GK,https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga
Adam Smith,DF,https://fbref.com/en/players/20b104bc/Adam-Smith
Julian Araujo,DF,https://fbref.com/en/players/8f4541c2/Julian-Araujo
Dango Ouattara,"FW,DF",https://fbref.com/en/players/2f9e4435/Dango-Ouattara
Dean Huijsen,DF,https://fbref.com/en/players/87278bce/Dean-Huijsen
Neto,GK,https://fbref.com/en/players/a9dc785c/Neto
Alex Scott,MF,https://fbref.com/en/players/104d0bb8/Alex-Scott
Luis Sinisterra,"FW,MF",https://fbref.com/en/players/8e16dd48/Luis-Sinisterra
Mark Travers,GK,https://fbref.com/en/players/fe558029/Mark-Travers
Enes Ünal,FW,https://fbref.com/en/players/f8eca1b6/Enes-Unal
Daniel Jebbison,FW,https://fbref.com/en/players/03edb878/Daniel-Jebbison
Philip Billing,MF,https://fbref.com/en/players/d328a254/Philip-Billing
David Brooks,MF,https://fbref.com/en/players/dc4cae05/David-Brooks
Max Aarons,DF,https://fbref.com/en/players/774cf58b/Max-Aarons
Jaidon Anthony,"FW,MF",https://fbref.com/en/players/e4238fb1/Jaidon-Anthony
Will Dennis,GK,https://fbref.com/en/players/d8edc4be/Will-Dennis
James Hill,DF,https://fbref.com/en/players/69942fb3/James-Hill
Hamed Junior Traorè,"FW,MF",https://fbref.com/en/players/570bb4b9/Hamed-Junior-Traore
Alberto Moreno,DF,https://fbref.com/en/players/11b9265b/Alberto-Moreno
Gabriel Strefezza,"FW,MF",https://fbref.com/en/players/ac4a4508/Gabriel-Strefezza
Patrick Cutrone,FW,https://fbref.com/en/players/a4fe8cda/Patrick-Cutrone
Alberto Dossena,DF,https://fbref.com/en/players/61efb926/Alberto-Dossena
Máximo Perrone,MF,https://fbref.com/en/players/53552942/Maximo-Perrone
Marc-Oliver Kempf,DF,https://fbref.com/en/players/815c314f/Marc-Oliver-Kempf
Nicolás Paz,"MF,FW",https://fbref.com/en/players/01bb93d5/Nicolas-Paz
Sergi Roberto,MF,https://fbref.com/en/players/335fa267/Sergi-Roberto
Emil Audero,GK,https://fbref.com/en/players/649b01d8/Emil-Audero
Alieu Fadera,"FW,MF",https://fbref.com/en/players/53210e42/Alieu-Fadera
Ignace Van Der Brempt,DF,https://fbref.com/en/players/2bf50b37/Ignace-Van-Der-Brempt
Pepe Reina,GK,https://fbref.com/en/players/e358587b/Pepe-Reina
